"Location ID","Name","Type","Comment","Country","State","County","Latitude","Longitude","Horizontal Datum","Horizontal Collection Method","Vertical Datum","Vertical Collection Method","Location Groups","Elevation","Elevation Unit","Standards","EA_Closed Date","EA_EMS When Created","EA_EMS When Updated","EA_EMS Who Created","EA_EMS Who Updated","EA_Established Date","EA_Well Tag ID"
"E212009","POND OUTFALL","Outfall","OUTFALL","","","","48.698000","-123.544","","","","","6798","","","","","11/1/1996 10:49:44 AM","2/7/2023 11:16:30 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/11/1990",""
"E212023","HART LK SITE","Landfill","REFUSE SITE","","","","49.682500","-126.121","","","","","2674","","","","","11/1/1996 10:49:44 AM","2/7/2023 11:16:30 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/11/1990",""
"E212080","INTERFOR-MEREWORTH (2) (PE8196)","Marine","PLUME ABOVE OUTFALL","","","","51.210545","-127.400596","","","","","8196","","","","","11/1/1996 10:49:47 AM","2/7/2023 11:16:31 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/11/1990",""
"E212176","TOLKO KELOWNA PA 2082  2 CYCLONES THROUGHOUT THE MILL","Stack","Reduced to 2 cyclones based on permit amendment application dated Feb 25, 2011 Comments:   SITE NAME -- C-Z CAN LTD., KELOWNA, PE02082, 6 CYCLONES IDENTIFIED AS NO.22, 23, 24, 25, 26, & 27 ON APPENDIX A - 1.","","","","49.901600","-119.4966","","1:50,000 scale map","","","2082","","","","","11/1/1996 10:49:52 AM","4/11/2011 9:10:02 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by Gerri Huggins from 80 Southern Region, Penticton","9/12/1990",""
"E212203","THOMPSON-NICOLA REGIONAL DISTRICT (PR2233)","Landfill","Logan Lake landfill Comments:   THE DISCHARGE OF REFUSE APPLCIABLE TO THIS APPENDIX IS TO A SITE BOUNDED BY A LINE COMMENCING AT A POINT 17 CHAINS SOUTH OF THE SOUTH WEST CORNER OF LOT 1021, THENCE SOUTH 17 CHIANS, THENCE WEST 10 CHAINS  THENCE NORTH 20 CHAINS, THENCE SOUTH","","","","50.507000","-120.7905","","IMAP- 1:20,000 TRIM (NAD83)","","","2233","","","","","11/1/1996 10:49:53 AM","2/9/2009 2:45:34 PM","Created by  EMS from 30 Southern Region, Kamloops","Updated by Samantha Kelly from 30 Southern Region, Kamloops","9/12/1990",""
"E212228","276970 B.C. LTD. SUMMERLAND - WELL # 1","Well","","","","","49.582100","-119.6432","","","","","7477","","","","","11/1/1996 10:49:54 AM","2/7/2023 11:16:31 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/12/1990",""
"E212229","276970 B.C. LTD. SUMMERLAND - WELL # 2","Well","","","","","49.582100","-119.6432","","","","","7477","","","","","11/1/1996 10:49:54 AM","2/7/2023 11:16:31 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/12/1990",""
"E212244","ORIOLE ENT. LTD. WILSONS LDG; - WELL 1","Well","","","","","50.040100","-119.5002","","","","","6521","","","","","11/1/1996 10:49:55 AM","2/7/2023 11:16:31 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/12/1990",""
"E212245","ORIOLE ENT. LTD. WILSONS LDG. - WELL 2","Well","","","","","50.040100","-119.5002","","","","","6521","","","","","11/1/1996 10:49:55 AM","2/7/2023 11:16:31 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/12/1990",""
"E212263","KINGSVALE PLANT HEATER","Stack","","","","","49.934000","-120.91","","IMAP- 1:20,000 TRIM (NAD83)","","","3240","","","","","11/1/1996 10:49:55 AM","1/25/2010 11:15:18 AM","Created by  EMS from 30 Southern Region, Kamloops","Updated by Samantha Cooper from 30 Southern Region, Kamloops","9/13/1990",""
"E212301","WEYERHAEUSER COMPANY LTD (PA-3022) SEC 1.2; ELEVEN WASTE CYCLONES KAMLOOPS","Stack","Eleven Wood Waste Cyclones, Section 1.2","","","","50.687400","-120.3857","","GOAT- 1:20,000 TRIM (NAD83)","","","3022","","","","","11/1/1996 10:49:57 AM","11/16/2006 3:33:31 PM","Created by  EMS from 30 Southern Region, Kamloops","Updated by Brian Yamelst from 30 Southern Region, Kamloops","9/13/1990",""
"E212306","WEYERHAEUSER COMPANY LTD (PA-3022) SEC. 1.1; FIVE NG DRY KILNS KAMLOOPS","Stack","Five natural gas fired lumber dry kilns ID=App06","","","","50.687400","-120.3857","","GOAT- 1:20,000 TRIM (NAD83)","","","3022","","","","","11/1/1996 10:49:57 AM","11/16/2006 3:35:24 PM","Created by  EMS from 30 Southern Region, Kamloops","Updated by Brian Yamelst from 30 Southern Region, Kamloops","9/13/1990",""
"E212320","GW WELL ABOVE SITE","Well"," Comments:   LEGAL DESCRIPTION -- PART OF LOT 1, PLAN 23286, NE 1/4, SECTION 7 TP.9 O.D.Y.D., ELECTORAL AREA A","","","","50.204000","-119.3347","","","","","4053","","","","","11/1/1996 10:49:58 AM","2/7/2023 11:16:31 AM","Created by  EMS from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","9/13/1990",""
"E212321","PA-7834; APP 01 3 DISTILLATE STORAGE TANKS","Stack","","","","","50.710300","-120.4356","","IMAP- 1:20,000 TRIM (NAD83)","","","7834","750.00","metre","","","11/1/1996 10:49:58 AM","1/25/2010 10:31:41 AM","Created by  EMS from 30 Southern Region, Kamloops","Updated by Samantha Cooper from 30 Southern Region, Kamloops","9/13/1990",""
"E212333","TOWN OF PRINCETON - BURNING","Stack"," Comments: Waste to be burned .. selected demolition refuse, stumps, trees, and similar items from municipal sources excluding...","","","","49.470900","-120.4968","","","","","2743","","","","","11/1/1996 10:49:58 AM","2/7/2023 11:16:31 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/13/1990",""
"E212346","HERTEL 2-BEAVER CREEK - PE 4006","Tile Field","Effluent discharge","","","","49.355334","-124.924725","","","","","4006","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:31 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212347","HERTEL 3-BEAVER CREEK - PE 4006","Ditch or Culvert","EFFLUENT DISCHARGE","","","","49.355334","-124.924725","","","","","4006","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:31 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212351","ELK FALLS LIME KILNS","Stack","LIME KILN STACK","","","","50.072220","-125.2975","","","","","3341","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:31 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212352","ELK FALLS DISSOLVING TANKS","Stack","DISSOLVING TANK STACKS","","","","50.072220","-125.2975","","","","","3341","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:31 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212353","BATCH KNOTTER VENTS #1 & #2","Stack","KNOTTER VENTS","","","","50.072220","-125.2975","","","","","3341","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:31 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212354","BATCH WASHER VENTS #1; #2 & #3","Stack","WASHER VENTS","","","","50.072220","-125.2975","","","","","3341","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:31 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212355","CONTINUOUS WASHERS;KNOTTERS & FOAM TANK VENTS","Stack","WASHER/KNOTTER/FOAM TANK VENT","","","","50.072220","-125.2975","","","","","3341","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:31 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212356","BATCH FOAM/MEASURING TANK VENTS","Stack","BATCH FOAM/MEASURING TANK VENTS","","","","50.072220","-125.2975","","","","","3341","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:31 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212357","NO. 1 M&D FEEDER VENT","Stack","feeder vent Comments:   AD and M&D washer vents no longer exist.  AD and M&D feeder vents changed to No. 1 M&D feeder vent.","","","","50.072220","-125.2975","","","","","3341","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:31 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212358","OXIDATION SYSTEM VENTS","Stack","OXIDATION SYSTEM VENTS","","","","50.072220","-125.2975","","","","","3341","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:31 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212359","BLEACH PLANT","Stack","BLEACH PLANT VENTS","","","","50.072220","-125.2975","","","","","3341","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:32 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212360","ELK FALLS POWER BOILER #4","Stack","POWER BOILER STACK Comments:   This boiler probably burns a heavy oil which would have different disc harge factors, however, factors for #2 oil is all thats available now","","","","50.072220","-125.2975","","","","","3341","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:32 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212362","MISCELLANEOUS SOURCES","Stack","","","","","50.072220","-125.2975","","","","","3341","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:32 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","9/14/1990",""
"E212369","RDOS - OKFALLS - BURNING","Landfill"," Comments:   THE DISCHARGE OF REFUSE APPLICABLE TO THIS APPENDIX IS TO A S","","","","49.339800","-119.5172","","","","","3954","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212372","RDOS - OLIVER - BURNING","Stack","","","","","49.127200","-119.55","","","","","4911","","","","","11/1/1996 10:49:59 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212376","RDOS; PENTICTON - SEPTIC TANK PUMPAGE","Seepage or Seepage Pools","","","","","49.523700","-119.5477","","","","","1597","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212377","RDOS; PENTICTON - BURNING","Landfill","","","","","49.523700","-119.5477","","","","","1597","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212386","HIRAM WALKER - GRAIN CLEANING & MILL HOUSE","Stack","FERMENTER - EAST Comments:   SITE NAME: HIRAM WALKER & SONS LTD., WINFIELD -- GRAIN CLEANING & MILL HOUSE","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212387","HIRAM WALKER - COOKING HOLDING TANK","Stack","FERMENTING AREA Comments:   SITE NAME: HIRAM WALKER & SONS LTD., WINFIELD -- FROM COOKING HOLDING TANK","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212390","HIRAM WALKER - 16 FERMENTER VENTS","Stack","FERMENTER AREA Comments:   SITE NAME: HIRAM WALKER & SONS LTD., WINFIELD -- FERMENTER VENTS","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212391","HIRAM WALKER - 17 CLOSED RECEIVERS","Stack","CLOSED RECEIVER AREA Comments:   SITE NAME: HIRAM WALKER & SONS LTD., WINFIELD -- CLOSED RECEIVERS","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212392","HIRAM WALKER - TANK CAR/TRUCK LOADING FACIL.","Stack","BLENDING AREA, WEST Comments:   SITE NAME: HIRAM WALKER & SONS LTD., WINFIELD -- TANK CAR LOADING FACILITY","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212393","HIRAM WALKER - 54 PRODUCT BLENDING TANKS","Stack","BLENDING AREABLENDING AREA Comments:   SITE NAME: HIRAM WALKER & SONS LTD., WINFIELD -- BLENDING TANKS","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212395","HIRAM WALKER - DRAIN & FILL MACHINE","Stack","DRAIN & FILL MACHINE AREA","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212396","HIRAM WALKER - FLASH DRYER","Stack","FLASH DRYER STACK","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212397","HIRAM WALKER - GRAIN LOADING & STORAGE","Stack","GRAIN STORAGE BLDG. ADJ. TO HOPPER CARS Comments:   SITE NAME: HIRAM WALKER & SONS KTD., WINFIELD -- PNEUMATIC GRAIN LOAD- ING & SPENT GRAIN STORAGE AREA.","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212398","HIRAM WALKER - TWO EVAPORATIVE COOLING TOWERS","Stack","EVAPORATIVE COOLING TOWER","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212399","HIRAM WALKER - CYCLONE GRAIN COOLER","Stack","Cyclone Exit","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212400","HIRAM WALKER - MISCELLANEOUS VENTS","Stack","MANUFACTURING BDLG ROOF Comments:   SITE NAME: HIRAM WALKER & SONS LTD., WINFIELD -- VENT FROM CENTRIFUGES , STILLAGE TANKS AND CONVEY","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212401","HIRAM WALKER - CONVERSION TANK VENT","Stack","MANUFACTURING BLDG ROOF Comments:   In dis","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212403","HIRAM WALKER - WASH STILL CHARGE TANK VENT","Stack","MANUFACTURING STILL BLDG ROOF","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212404","HIRAM WALKER - LOW WINES & FEINT TANKS VENT","Stack","MANUFACTURING STILL BLDG ROOF","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:00 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212405","HIRAM WALKER - SPIRIT RECEIVER TANK VENT","Stack","MANUFACTURING STILL BLDG ROOF","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:01 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212408","HIRAM WALKER - GLUCOSE & YEAST PROD VENT","Stack","FERMENTING AREA Comments:   SITE NAME: HIRAM WALKER & SONS LTD., GLUCOSE & YEAST PRODUCTION VENT","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:01 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212412","HIRAM WALKER - SPIRIT STILL CHARGE TANK VENT","Stack","VENT FROM SPIRIT STILL CHARGE TANK","","","","50.008900","-119.3881","","","","","1465","","","","","11/1/1996 10:50:01 AM","2/7/2023 11:16:32 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/14/1990",""
"E212533","KELOWNA READ MIX INC KELOWNA (PA04068) WATER","Stack","STACKS ASSOC WITH 3 NAT GAS FIRED WATER HEATER","","","","49.895006","-119.492958","","","","","4068","","","","","11/1/1996 10:50:05 AM","2/7/2023 11:16:33 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/17/1990",""
"E212538","F.T. FIBERTECH LTD. VERNON - GRINDING BOOTH","Stack","GRINDING BOOTH EXHAUST STACK Comments:   LEGAL DESCRIPTION: LOT 5, PLAN 1823, SEC. 35, TWP 8, EXCEPT PLAN 2784 AND 9847, O.D.Y.D.","","","","50.365500","-119.2395","","","","","7198","","","","","11/1/1996 10:50:05 AM","2/7/2023 11:16:33 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/17/1990",""
"E212540","F.T. FIBERTECH LTD.VERNON - SAWDUST COLLECTOR","Stack","SAWDUST COLLECTOR EXHAUST Comments:   LEGAL DESCRIPTION: LOT 5, PLAN 1823, SEC 35, TWP 8, EXCEPT PLAN 2784 A ND 9847, O.D.Y.D.","","","","50.365500","-119.2395","","","","","7198","","","","","11/1/1996 10:50:06 AM","2/7/2023 11:16:33 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/17/1990",""
"E212552","3 STEAM HEATED WOOD DRYING KILNS","Stack","PNEUMATICALLY OPERATED ROOF VENTILATORS FROM 2 WOOD DRYING KILNS Comments:   SITE NAME: CANWOOD FURNITURE FACTORY INC. PENTICTON - 2 WOOD DRYING KILNS.  LEGAL DESCRIPTION: LOT 2, D.L. 1,2,&4, GROUP 7, YALE LYTTON WITHIN SDYD PLAN 36021.","","","","49.500000","-119.5","","","","","7474","","","","","11/1/1996 10:50:06 AM","2/7/2023 11:16:33 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/17/1990",""
"E212554","BRIQUETTING BAGHOUSE DISCHARGE","Stack","RETURN AIR FROM BAG FILTER Comments:   SITE NAME: CANWOOD FURNITURE FACTORY INC. PENTICTON - WOODWORKING AREA DUST EXTRACTION SYSTEM.  LEGAL DESCRIPTION:  LOT 2, D.L. 1,2,&4, GROUP 7, YALE LYTTON WITHIN SD YD PLAN 36021","","","","49.500000","-119.5","","","","","7474","","","","","11/1/1996 10:50:06 AM","2/7/2023 11:16:33 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/17/1990",""
"E212555","LACQUER SPRAY MACHINE","Stack","DISCHARGE FROM LAQUER SPRAY FILTER Comments:   SITE NAME: CANWOOD FURNITURE FACTORY INC. PENTICTON - LACQUER SPRAY MACHINE.  LEGAL DESCRIPTION:  LOT 2, D.L. 1,2,&4, GROUP 7, YALE LYTTON WITHIN SDYD PLAN 36021","","","","49.500000","-119.5","","","","","7474","","","","","11/1/1996 10:50:06 AM","2/7/2023 11:16:33 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/17/1990",""
