"Code","Name","Scope","Type"
"18107","18107, PETERS BROS. CONSTRUCTION LTD.","Asphalt Plant Industry","Authorization"
"18110","18110, TALISMAN ENERGY INC.",NA,"Authorization"
"18111","18111, GRIEG SEAFOOD B.C. LTD.",NA,"Authorization"
"18112","18112, IDEAL EXPORT LOG HOMES LTD.",NA,"Authorization"
"18114","18114, THOMPSON RIVER VENEER PRODUCTS LIMITED PARTNERSHIP",NA,"Authorization"
"18115","18115, FRASER VALLEY REGIONAL DISTRICT","Municipal Sewage Management","Authorization"
"18119","18119, PROEX ENERGY LTD.",NA,"Authorization"
"1812","1812, JIM PATTISON ENTERPRISES LTD. DBA CANADIAN FISHING COMPANY","Fish Products Industry","Authorization"
"18122","18122, VERESEN MIDSTREAM GENERAL PARTNER INC.",NA,"Authorization"
"18123","18123, NUTKA LANDING CORP.",NA,"Authorization"
"18124","18124, BARKERVILLE GOLD MINES LTD.","Mining and Coal Mining Industry","Authorization"
"18126","18126, ARROW LAKE POWER CORPORATION",NA,"Authorization"
"18127","18127, FRESHWATER FISHERIES SOCIETY OF BC AND BC MINISTRY OF ENVIRO",NA,"Authorization"
"18128","18128, 503960 B.C. LTD. DBA STIN-QUA PARTNERSHIP",NA,"Authorization"
"18130","18130, OKA DEVELOPMENT CORPORATION","Municipal Sewage Management","Authorization"
"18131","18131, REGIONAL DISTRICT OF FRASER FORT GEORGE","Municipal Sewage Management","Authorization"
"18133","18133, PETER KIEWIT SONS CO.",NA,"Authorization"
"18134","18134, CHESLATTA FOREST PRODUCTS LTD","Wood Processing Industry - Primary","Authorization"
"18136","18136, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18138","18138, COWICHAN VALLEY REGIONAL DISTRICT","Municipal Sewage Management","Authorization"
"18139","18139, MACNUTT ENTERPRISES LTD.",NA,"Authorization"
"18140","18140, VERESEN MIDSTREAM GENERAL PARTNER INC.",NA,"Authorization"
"18141","18141, JUSTIN AND HIMMER, STEPHAN BAMBRICK - DBA",NA,"Authorization"
"18142","18142, WESTERN FOREST PRODUCTS INC.",NA,"Authorization"
"18143","18143, COLAS WESTERN CANADA INC. TERUS CONSTRUCTION","Asphalt Plant Industry","Authorization"
"18145","18145, JF WASTEENERGY SYSTEMS LTD.",NA,"Authorization"
"18146","18146, VERESEN MIDSTREAM GENERAL PARTNER INC.",NA,"Authorization"
"18147","18147, VERESEN ENERGY INFRASTRUCTURE INC.",NA,"Authorization"
"18148","18148, DEVON CANADA CORPORATION",NA,"Authorization"
"18149","18149, Predator Oil BC Ltd.",NA,"Authorization"
"18152","18152, STEIN MANUFACTURING CORP.","Wood Processing Industry - Primary","Authorization"
"18153","18153, MIGHTY MAC'S READY MIX LTD.",NA,"Authorization"
"18158","18158, PROEX ENERGY LTD.",NA,"Authorization"
"18160","18160, NorthRiver Midstream Operations GP Inc.",NA,"Authorization"
"18161","18161, CITY OF REVELSTOKE",NA,"Authorization"
"18163","18163, GFL ENVIRONMENTAL INC.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"18167","18167, FORTYTWO METALS INC.","Mining and Coal Mining Industry","Authorization"
"18168","18168, BEAVER ELECTRICAL NORTHERN LTD.",NA,"Authorization"
"18169","18169, WILD ROSE BAY PROPERTIES LTD.","Municipal Sewage Management","Authorization"
"1817","1817, CITY OF PARKSVILLE",NA,"Authorization"
"18170","18170, TOURMALINE OIL CORP.",NA,"Authorization"
"18171","18171, GALORE CREEK MINING CORPORATION","Municipal Sewage Management","Authorization"
"18173","18173, GALORE CREEK MINING CORPORATION","Municipal Sewage Management","Authorization"
"18174","18174, DENBOW TRANSPORT LTD.",NA,"Authorization"
"18175","18175, GIBRALTAR MINES LTD.","Mining and Coal Mining Industry","Authorization"
"18176","18176, B. A. BLACKTOP LTD.",NA,"Authorization"
"18182","18182, HORIZON REMOTE CATERING LTD.","Municipal Sewage Management","Authorization"
"18183","18183, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18186","18186, SHEARWATER FUEL GENERAL PARTNER LTD. AS MANAGING PARTNER ON BEHALF OF SHEARWATER FUEL LIMITED PARTNERSHIP  SHEARWATER FUEL","Municipal Solid Waste Management","Authorization"
"18189","18189, NOVAGOLD CANADA INC.",NA,"Authorization"
"18190","18190, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18192","18192, 3 VALLEY RV LTD.","Municipal Sewage Management","Authorization"
"18193","18193, RON JOSEPH - DBA",NA,"Authorization"
"18194","18194, CITY OF KELOWNA AND CITY OF VERNON","Composting Operations","Authorization"
"18195","18195, The Owners, Strata Plan BCS 2127 doing business as
""The West""",NA,"Authorization"
"182","182, CIPA LUMBER CO. LTD.","Veneer and Plywood Industry","Authorization"
"18200","18200, THE OWNERS, STRATA PLAN NES 3708","Municipal Sewage Management","Authorization"
"18201","18201, NATURE WORKS REMIDIATION CORPORATION",NA,"Authorization"
"18202","18202, PROEX ENERGY LTD.",NA,"Authorization"
"18207","18207, SUNCOR ENERGY INC.",NA,"Authorization"
"18209","18209, ENERMARK INC.",NA,"Authorization"
"18211","18211, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18212","18212, RICK FILLMORE - DBA",NA,"Authorization"
"18213","18213, SQUAMISH-LILLOOET REGIONAL DISTRICT","Municipal Sewage Management","Authorization"
"18214","18214, WEST POPKUM UTILITIES LTD.","Municipal Sewage Management","Authorization"
"18215","18215, COLUMERE PARK DEVELOPMENTS LTD.","Municipal Sewage Management","Authorization"
"18216","18216, SILVER CITY TRAP CLUB",NA,"Authorization"
"18218","18218, TOTAL ENVIRONMENTAL SOLUTIONS INC.",NA,"Authorization"
"18219","18219, CANADIAN NATURAL RESOURCES",NA,"Authorization"
"1822","1822, CHILLIWACK, DISTRICT OF",NA,"Authorization"
"18220","18220, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18222","18222, SABRETOOTH ENERGY LTD.",NA,"Authorization"
"18223","18223, BONAVISTA PETROLEUM LIMITED",NA,"Authorization"
"18225","18225, LAKE DRIVE HOLDINGS LTD. DBA LAKE DRIVE LUMBER",NA,"Authorization"
"18226","18226, MUSKWA FOREST PRODUCTS INC.",NA,"Authorization"
"18227","18227, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18228","18228, WINDERMERE WATER AND SEWER COMPANY INC.","Municipal Sewage Management","Authorization"
"18229","18229, 624765 B.C. LTD.",NA,"Authorization"
"18231","18231, QM GP INC.","Municipal Sewage Management","Authorization"
"18232","18232, ANADARKO CANADA CORPORATION",NA,"Authorization"
"18234","18234, TOBIANO WATERWORKS INC.",NA,"Authorization"
"18236","18236, ROUCK BROS. SAWMILL LTD.",NA,"Authorization"
"18237","18237, PETRO CANADA",NA,"Authorization"
"18240","18240, SHELL CANADA LIMITED",NA,"Authorization"
"18241","18241, ENCANA CORPORATION",NA,"Authorization"
"18244","18244, COLDSMOKE LAND BC LTD. WHISTLER RV & CAMPGROUND","Municipal Sewage Management","Authorization"
"18247","18247, MAURICE DBA M & M BATTERY RECYCLING ALEXANDER",NA,"Authorization"
"18248","18248, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18249","18249, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18250","18250, OSOYOOS READI-MIX LTD.",NA,"Authorization"
"18251","18251, PROEX ENERGY LTD.",NA,"Authorization"
"18252","18252, PROEX ENERGY LTD.",NA,"Authorization"
"18253","18253, PROEX ENERGY LTD.",NA,"Authorization"
"18254","18254, PROEX ENERGY LTD.",NA,"Authorization"
"18256","18256, KOKANEE LODGE & RESORT LTD.",NA,"Authorization"
"18258","18258, PACIFIC RIM COOLANT RECYCLERS LTD.",NA,"Authorization"
"18259","18259, NO. 285 CATHEDRAL VENTURES LTD.","Municipal Sewage Management","Authorization"
"18260","18260, CRAWFORD BAY RECREATION AND DEVELOPMENT LTD.","Municipal Sewage Management","Authorization"
"18261","18261, MOODY CREEK DEVELOPMENTS LTD","Municipal Sewage Management","Authorization"
"18262","18262, MOYIE RIVER RANCH RESORT LTD.","Municipal Sewage Management","Authorization"
"18263","18263, WHISTLER 2010 SPORT LEGACIES SOCIETY","Municipal Sewage Management","Authorization"
"18265","18265, QUILCHENA UTILITIES LTD.","Municipal Sewage Management","Authorization"
"18266","18266, QM GP INC.","Contaminated Site Contaminant Management","Authorization"
"18268","18268, TIMBERWEST FOREST CORP.","Wood Processing Industry - Primary","Authorization"
"18269","18269, CAVVY PRODUCTION LTD.",NA,"Authorization"
"18271","18271, THE OWNERS STRATA PLAN KAS 3482","Municipal Sewage Management","Authorization"
"18272","18272, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18273","18273, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18274","18274, BRUMAR CONSULTING LTD.","Aquaculture - Land-based Industry","Authorization"
"18275","18275, PROEX ENERGY LTD.",NA,"Authorization"
"18276","18276, PROEX ENERGY LTD.",NA,"Authorization"
"18277","18277, BP CANADA ENERGY COMPANY",NA,"Authorization"
"18278","18278, TRIPOINT ENERGY LTD.",NA,"Authorization"
"18280","18280, PETRO CANADA",NA,"Authorization"
"18283","18283, TAQA North Ltd.",NA,"Authorization"
"18284","18284, Cowichan Valley Regional District",NA,"Authorization"
"18285","18285, OKANAGAN AGGREGATES LTD.","Asphalt Plant Industry","Authorization"
"18286","18286, OKANAGAN AGGREGATES LTD.","Asphalt Plant Industry","Authorization"
"18288","18288, PROEX ENERGY LTD.",NA,"Authorization"
"18289","18289, TALISMAN ENERGY INC.",NA,"Authorization"
"1829","1829, Omega Packing Company Limited",NA,"Authorization"
"18291","18291, PROEX ENERGY LTD.",NA,"Authorization"
"18292","18292, PROEX ENERGY LTD.",NA,"Authorization"
"18294","18294, JAYDAN VENTURES INC.","Municipal Sewage Management","Authorization"
"18295","18295, SECURE WASTE INFRASTRUCTURE CORP.","Deep Well Disposal","Authorization"
"18297","18297, GALORE CREEK MINING CORPORATION","Mining and Coal Mining Industry","Authorization"
"18299","18299, TERRA ENERGY CORP.",NA,"Authorization"
"183","183, MINISTRY OF LABOUR AND CITIZENS' SERVICES",NA,"Authorization"
"18301","18301, CANADIAN NATURAL RESOURCES LTD.",NA,"Authorization"
"18303","18303, CANADIAN NATURAL RESOURCES LTD.",NA,"Authorization"
"18304","18304, CANADIAN NATURAL RESOURCES LTD.",NA,"Authorization"
"18305","18305, CANADIAN NATURAL RESOURCES LTD.",NA,"Authorization"
"18306","18306, CANADIAN NATURAL RESOURCES LTD.",NA,"Authorization"
"18307","18307, ConocoPhillips Canada Operations Ltd.",NA,"Authorization"
"18308","18308, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18309","18309, TERASEN PIPELINES (TRANS MOUNTAIN) INC.",NA,"Authorization"
"18310","18310, TERASEN PIPELINES (TRANS MOUNTAIN) INC.",NA,"Authorization"
"18312","18312, PBLP GP LTD. doing business as
a general partner of Pacific Bioenergy Prince George Limited Partnership",NA,"Authorization"
"18314","18314, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"18315","18315, Aduro Resources Ltd.",NA,"Authorization"
"18316","18316, K-C RECYCLING LTD.","Hazardous Waste Management","Authorization"
"18319","18319, VERESEN MIDSTREAM GENERAL PARTNER INC.",NA,"Authorization"
"1832","1832, WEST HILL LUMBER (1988) LTD.",NA,"Authorization"
"18320","18320, SPECTRUM RESOURCE GROUP INC.",NA,"Authorization"
"18321","18321, PETRO-CANADA",NA,"Authorization"
"18325","18325, PROEX ENERGY LTD.",NA,"Authorization"
"18326","18326, SHELL CANADA LIMITED",NA,"Authorization"
"18327","18327, SUNCOR ENERGY INC.",NA,"Authorization"
"18328","18328, DEVON CANADA CORPORATION",NA,"Authorization"
"18329","18329, KERECO ENERGY LTD.",NA,"Authorization"
"18331","18331, VERESEN MIDSTREAM GENERAL PARTNER INC.",NA,"Authorization"
"18333","18333, GALORE CREEK MINING CORPORATION","Municipal Sewage Management","Authorization"
"18334","18334, LEXINGTON PROPERTIES LTD.",NA,"Authorization"
"18335","18335, CONIFEX MACKENZIE FOREST PRODUCTS INC.","Wood Processing Industry - Primary","Authorization"
"18337","18337, PEACE RIVER COAL INC.","Mining and Coal Mining Industry","Authorization"
"18338","18338, NORTHRIVER MIDSTREAM INC.","Municipal Sewage Management","Authorization"
"18339","18339, THE CORPORATION OF THE CITY OF NELSON NELSON HYDRO","Hazardous Waste Management","Authorization"
"18342","18342, CANADIAN NATURAL RESOURCES LTD.",NA,"Authorization"
"18343","18343, ADANAC MOLYBDENUM CORPORATION",NA,"Authorization"
"18344","18344, TRANSFORM COMPOST SYSTEMS LTD.",NA,"Authorization"
"18347","18347, REGIONAL DISTRICT OF FRASER FORT GEORGE","Municipal Sewage Management","Authorization"
"18348","18348, ROCO DEVELOPMENT LTD.","Municipal Sewage Management","Authorization"
"18349","18349, MARINE HARVEST CANADA",NA,"Authorization"
"18350","18350, PRINCE RUPERT PORT AUTHORITY","Municipal Sewage Management","Authorization"
"18351","18351, CITY OF KAMLOOPS",NA,"Authorization"
"18352","18352, Electra Stone Ltd.",NA,"Authorization"
"18353","18353, MARINE HARVEST CANADA INC.",NA,"Authorization"
"18354","18354, DISTRICT OF TAYLOR","Municipal Sewage Management","Authorization"
"18355","18355, Middle Bay Limited Partnership",NA,"Authorization"
"18357","18357, GALORE CREEK MINING CORP.","Mining and Coal Mining Industry","Authorization"
"18358","18358, GALORE CREEK MINING CORP.","Mining and Coal Mining Industry","Authorization"
"18359","18359, ARC RESOURCES Ltd.",NA,"Authorization"
"1836","1836, DISTRICT OF TAYLOR","Municipal Sewage Management","Authorization"
"18362","18362, B.C. PAVILION CORPORATION","Municipal Sewage Management","Authorization"
"18363","18363, DOCKSIDE GREEN (VICTORIA) SOCIETY","Municipal Sewage Management","Authorization"
"18364","18364, GRIEG SEAFOOD B.C. LTD.",NA,"Authorization"
"18368","18368, SUNSHINE COAST REGIONAL DISTRICT","Municipal Sewage Management","Authorization"
"18369","18369, CANADIAN NATURAL RESOURCES LIMITED","Municipal Sewage Management","Authorization"
"1837","1837, DISTRICT OF TAYLOR","Municipal Solid Waste Management","Authorization"
"18371","18371, CITY OF CASTLEGAR",NA,"Authorization"
"18372","18372, NATURE WORKS REMEDIATION CORPORATION",NA,"Authorization"
"18374","18374, TTQ ECONOMIC DEVELOPMENT CORPORATION","Municipal Sewage Management","Authorization"
"18375","18375, CANADIAN NATURAL RESOURCES LTD.",NA,"Authorization"
"18376","18376, Compass Group Canada Ltd.",NA,"Authorization"
"18377","18377, VANDERHOOF CO-OPERATIVE ASSOCIATION LTD.","Hazardous Waste Management","Authorization"
"1841","1841, THE CORPORATION OF THE TOWNSHIP OF LANGLEY","Municipal Solid Waste Management","Authorization"
"1842","1842, SPRINGER CREEK FOREST PRODUCTS LTD.",NA,"Authorization"
"1846","1846, 1539998 B.C. LTD.","Wood Processing Industry - Secondary","Authorization"
"1847","1847, WEYERHAUSER COMPANY LTD",NA,"Authorization"
"1848","1848, MOUNTAIN SHORES DEVELOPMENT CORP.","Municipal Sewage Management","Authorization"
"1850","1850, REGIONAL DISTRICT OF BULKLEY-NECHAKO","Municipal Solid Waste Management","Authorization"
"1862","1862, JIM PATTISON ENTERPRISES LTD. DBA CANADIAN FISHING COMPANY","Municipal Sewage Management","Authorization"
"1863","1863, DOMTAR INC. AND 13536637 CANADA INC. CATALYST PAPER GENERAL PARTNERSHIP","Pulp Industry","Authorization"
"1869","1869, LAKELAND MILLS LTD.","Wood Processing Industry - Primary","Authorization"
"1873","1873, COLAS WESTERN CANADA INC. TERUS CONSTRUCTION","Asphalt Plant Industry","Authorization"
"1877","1877, Capital Regional District",NA,"Authorization"
"188","188, DOMTAR INC. SKOOKUMCHUCK PULP","Pulp Industry","Authorization"
"1881","1881, INTERFOR CORPORATION","Wood Processing Industry - Primary","Authorization"
"1882","1882, WEST FRASER MILLS LTD.","Industrial Non-hazardous Waste LandfillsCode of Practice for Industrial Non-Hazardous Waste Landfills Incidental to the Wood Processing Industry","Authorization"
"1888","1888, FRASER-FORT GEORGE REGIONAL DISTRICT",NA,"Authorization"
"189","189, TECK METALS LTD.","Mining and Coal Mining Industry","Authorization"
"1894","1894, AMRIZE CANADA INC.","Cement and Lime Manufacturing Industry","Authorization"
"1898","1898, LANGLEY, THE CORPORATION OF THE CITY OF",NA,"Authorization"
"1899","1899, ATCO WOOD PRODUCTS LTD.",NA,"Authorization"
"190","190, CHEMTRADE PULP CHEMICALS LIMITED PARTNERSHIP","Chemical and Chemical Products Industry","Authorization"
"1902","1902, DOMTAR INC. AND 13536637 CANADA INC. CATALYST PAPER GENERAL PARTNERSHIP","Pulp Industry","Authorization"
"1907","1907, PINNACLE RENEWABLE ENERGY INC.","Wood Processing Industry - Secondary","Authorization"
"1916","1916, GREENWOOD FOREST PRODUCTS LTD.",NA,"Authorization"
"1917","1917, REGIONAL DISTRICT OF KOOTENAY BOUNDARY","Municipal Solid Waste Management","Authorization"
"192","192, VILLAGE OF FRASER LAKE","Municipal Sewage Management","Authorization"
"1922","1922, Tolko Industries Ltd. ",NA,"Authorization"
"193","193, SCHOOL DISTRICT 57 PRINCE GEORGE",NA,"Authorization"
"1930","1930, CARIBOO REGIONAL DISTRICT","Municipal Solid Waste Management","Authorization"
"1931","1931, NILDA RODRIGUES VELOSO - DBA","Municipal Sewage Management","Authorization"
"1935","1935, GALLOWAY LUMBER COMPANY LTD.",NA,"Authorization"
"1937","1937, Canoe Forest Products Ltd.",NA,"Authorization"
"1938","1938, Maibec Inc. doing business as
Maibec division Dewdney",NA,"Authorization"
"1945","1945, Tolko Industries Ltd. ",NA,"Authorization"
"1951","1951, INTERFOR CORPORATION","Wood Processing Industry - Primary","Authorization"
"1952","1952, POPE AND TALBOT LTD.",NA,"Authorization"
"1954","1954, CANADIAN FOREST PRODUCTS LTD. IN ITS ENGLISH FORM AND PRODUITS FORESTIERS DU CANADA LTEE IN ITS FRENCH FORM","Wood Processing Industry - Primary","Authorization"
"1955","1955, CANADIAN FOREST PRODUCTS LTD.",NA,"Authorization"
"1961","1961, CANADIAN FOREST PRODUCTS LTD. IN ITS ENGLISH FORM AND PRODUITS FORESTIERS DU CANADA LTEE IN ITS FRENCH FORM","Wood Processing Industry - Primary","Authorization"
"1963","1963, SCANLAND'S EXCAVATING LTD","Municipal Sewage Management","Authorization"
"197","197, THE CORPORATION OF THE VILLAGE OF CUMBERLAND","Municipal Sewage Management","Authorization"
"1973","1973, ASPEN PLANERS LTD.","Veneer and Plywood Industry","Authorization"
"1974","1974, VERNON, CITY OF",NA,"Authorization"
"1975","1975, OCEAN FISHERIES LIMITED","Fish Products Industry","Authorization"
"1980","1980, NORGAARD READY-MIX LTD.",NA,"Authorization"
"1982","1982, REMPEL BROS. CONCRETE LTD.","Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry","Authorization"
"1983","1983, LEHIGH HANSON MATERIALS LIMITED OK READY MIX, A DIVISION OF LEHIGH HANSON MATERIALS LIMITED","Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry","Authorization"
